debate_id,condition,topic_id,topicQuestion,round,player,belief_value,influence,confidence,delta_belief
699d93619117de7aca4bb96a,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,0,player1,0.0,0,0.0,0.0
699d93619117de7aca4bb96a,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player1,6.0,0,95.0,6.0
699d93619117de7aca4bb96a,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player1,6.0,0,95.0,0.0
699d93619117de7aca4bb96a,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player1,4.0,0,95.0,-2.0
699d93619117de7aca4bb96a,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player1,9.0,0,95.0,5.0
699d93619117de7aca4bb96a,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,1,player2,100.0,20,85.0,0.0
699d93619117de7aca4bb96a,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,2,player2,80.0,20,85.0,-20.0
699d93619117de7aca4bb96a,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,3,player2,80.0,30,85.0,0.0
699d93619117de7aca4bb96a,open-minded,3,Go for higher pay at expense of social life (For) or take lower pay to enjoy life (Against)?,4,player2,100.0,20,90.0,20.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,0,player1,50.0,0,0.0,0.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,1,player1,100.0,0,95.0,50.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,2,player1,100.0,0,95.0,0.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,3,player1,97.0,40,95.0,-3.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,4,player1,75.0,67,95.0,-22.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,5,player1,88.0,0,95.0,13.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,6,player1,98.0,0,95.0,10.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,7,player1,90.0,0,95.0,-8.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,0,player2,50.0,0,0.0,0.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,1,player2,70.0,30,80.0,20.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,2,player2,70.0,30,80.0,0.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,3,player2,70.0,30,80.0,0.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,4,player2,30.0,40,70.0,-40.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,5,player2,30.0,40,70.0,0.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,6,player2,30.0,60,70.0,0.0
69a536bb120849a003de7eb0,open-minded,2,Does pineapple belong on pizza?,7,player2,70.0,20,80.0,40.0
69a66fd582bc1c668629c35a,open-minded,2,Does pineapple belong on pizza?,0,player1,75.0,0,0.0,0.0
69a66fd582bc1c668629c35a,open-minded,2,Does pineapple belong on pizza?,1,player1,95.0,10,85.0,20.0
69a66fd582bc1c668629c35a,open-minded,2,Does pineapple belong on pizza?,2,player1,80.0,70,85.0,-15.0
69a66fd582bc1c668629c35a,open-minded,2,Does pineapple belong on pizza?,3,player1,56.0,71,85.0,-24.0
69a66fd582bc1c668629c35a,open-minded,2,Does pineapple belong on pizza?,4,player1,56.0,55,75.0,0.0
69a66fd582bc1c668629c35a,open-minded,2,Does pineapple belong on pizza?,5,player1,50.0,95,75.0,-6.0
69a66fd582bc1c668629c35a,open-minded,2,Does pineapple belong on pizza?,0,player2,50.0,0,0.0,0.0
69a66fd582bc1c668629c35a,open-minded,2,Does pineapple belong on pizza?,1,player2,80.0,10,90.0,30.0
69a66fd582bc1c668629c35a,open-minded,2,Does pineapple belong on pizza?,2,player2,30.0,10,70.0,-50.0
69a66fd582bc1c668629c35a,open-minded,2,Does pineapple belong on pizza?,3,player2,30.0,40,70.0,0.0
69a66fd582bc1c668629c35a,open-minded,2,Does pineapple belong on pizza?,4,player2,80.0,10,90.0,50.0
69a66fd582bc1c668629c35a,open-minded,2,Does pineapple belong on pizza?,5,player2,30.0,40,70.0,-50.0
69a6797b82bc1c66862ab2a2,open-minded,1,Should we use ChatGPT for homework?,0,player1,75.0,0,0.0,0.0
69a6797b82bc1c66862ab2a2,open-minded,1,Should we use ChatGPT for homework?,1,player1,37.0,75,66.0,-38.0
69a6797b82bc1c66862ab2a2,open-minded,1,Should we use ChatGPT for homework?,2,player1,80.0,51,66.0,43.0
69a6797b82bc1c66862ab2a2,open-minded,1,Should we use ChatGPT for homework?,3,player1,79.0,40,66.0,-1.0
69a6797b82bc1c66862ab2a2,open-minded,1,Should we use ChatGPT for homework?,4,player1,50.0,99,66.0,-29.0
69a6797b82bc1c66862ab2a2,open-minded,1,Should we use ChatGPT for homework?,0,player2,50.0,0,0.0,0.0
69a6797b82bc1c66862ab2a2,open-minded,1,Should we use ChatGPT for homework?,1,player2,70.0,20,80.0,20.0
69a6797b82bc1c66862ab2a2,open-minded,1,Should we use ChatGPT for homework?,2,player2,40.0,30,70.0,-30.0
69a6797b82bc1c66862ab2a2,open-minded,1,Should we use ChatGPT for homework?,3,player2,70.0,20,80.0,30.0
69a6797b82bc1c66862ab2a2,open-minded,1,Should we use ChatGPT for homework?,4,player2,70.0,20,80.0,0.0
69a6aa02e1df9660e5758e6b,open-minded,2,Does pineapple belong on pizza?,0,player1,25.0,0,0.0,0.0
69a6aa02e1df9660e5758e6b,open-minded,2,Does pineapple belong on pizza?,1,player1,26.0,53,67.0,1.0
69a6aa02e1df9660e5758e6b,open-minded,2,Does pineapple belong on pizza?,2,player1,36.0,18,67.0,10.0
69a6aa02e1df9660e5758e6b,open-minded,2,Does pineapple belong on pizza?,3,player1,50.0,94,67.0,14.0
69a6aa02e1df9660e5758e6b,open-minded,2,Does pineapple belong on pizza?,4,player1,28.0,0,67.0,-22.0
69a6aa02e1df9660e5758e6b,open-minded,2,Does pineapple belong on pizza?,0,player2,50.0,0,0.0,0.0
69a6aa02e1df9660e5758e6b,open-minded,2,Does pineapple belong on pizza?,1,player2,100.0,10,90.0,50.0
69a6aa02e1df9660e5758e6b,open-minded,2,Does pineapple belong on pizza?,2,player2,80.0,20,85.0,-20.0
69a6aa02e1df9660e5758e6b,open-minded,2,Does pineapple belong on pizza?,3,player2,85.0,10,90.0,5.0
69a6aa02e1df9660e5758e6b,open-minded,2,Does pineapple belong on pizza?,4,player2,85.0,20,90.0,0.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,0,player1,50.0,0,0.0,0.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,1,player1,79.0,7,88.0,29.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,2,player1,76.0,0,88.0,-3.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,3,player1,76.0,0,88.0,0.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,4,player1,77.0,0,88.0,1.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,5,player1,72.0,0,88.0,-5.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,6,player1,85.0,0,88.0,13.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,7,player1,86.0,0,88.0,1.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,0,player2,50.0,0,0.0,0.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,1,player2,30.0,20,70.0,-20.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,2,player2,70.0,20,80.0,40.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,3,player2,80.0,30,85.0,10.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,4,player2,70.0,20,80.0,-10.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,5,player2,70.0,30,80.0,0.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,6,player2,70.0,20,80.0,0.0
69a6ac7ae1df9660e576452d,open-minded,2,Does pineapple belong on pizza?,7,player2,70.0,40,80.0,0.0
69a7ca9a811ecc13226fcf9f,open-minded,2,Does pineapple belong on pizza?,0,player1,50.0,0,0.0,0.0
69a7ca9a811ecc13226fcf9f,open-minded,2,Does pineapple belong on pizza?,1,player1,52.0,14,50.0,2.0
69a7ca9a811ecc13226fcf9f,open-minded,2,Does pineapple belong on pizza?,2,player1,50.0,0,50.0,-2.0
69a7ca9a811ecc13226fcf9f,open-minded,2,Does pineapple belong on pizza?,3,player1,48.0,0,50.0,-2.0
69a7ca9a811ecc13226fcf9f,open-minded,2,Does pineapple belong on pizza?,4,player1,47.0,0,50.0,-1.0
69a7ca9a811ecc13226fcf9f,open-minded,2,Does pineapple belong on pizza?,0,player2,50.0,0,0.0,0.0
69a7ca9a811ecc13226fcf9f,open-minded,2,Does pineapple belong on pizza?,1,player2,70.0,30,80.0,20.0
69a7ca9a811ecc13226fcf9f,open-minded,2,Does pineapple belong on pizza?,2,player2,80.0,20,85.0,10.0
69a7ca9a811ecc13226fcf9f,open-minded,2,Does pineapple belong on pizza?,3,player2,70.0,40,75.0,-10.0
69a7ca9a811ecc13226fcf9f,open-minded,2,Does pineapple belong on pizza?,4,player2,30.0,40,70.0,-40.0
69a7cdda811ecc1322704e85,open-minded,2,Does pineapple belong on pizza?,0,player1,0.0,0,0.0,0.0
69a7cdda811ecc1322704e85,open-minded,2,Does pineapple belong on pizza?,1,player1,3.0,10,50.0,3.0
69a7cdda811ecc1322704e85,open-minded,2,Does pineapple belong on pizza?,2,player1,48.0,13,50.0,45.0
69a7cdda811ecc1322704e85,open-minded,2,Does pineapple belong on pizza?,3,player1,50.0,98,50.0,2.0
69a7cdda811ecc1322704e85,open-minded,2,Does pineapple belong on pizza?,4,player1,21.0,39,50.0,-29.0
69a7cdda811ecc1322704e85,open-minded,2,Does pineapple belong on pizza?,0,player2,50.0,0,0.0,0.0
69a7cdda811ecc1322704e85,open-minded,2,Does pineapple belong on pizza?,1,player2,100.0,5,90.0,50.0
69a7cdda811ecc1322704e85,open-minded,2,Does pineapple belong on pizza?,2,player2,100.0,20,90.0,0.0
69a7cdda811ecc1322704e85,open-minded,2,Does pineapple belong on pizza?,3,player2,100.0,20,85.0,0.0
69a7cdda811ecc1322704e85,open-minded,2,Does pineapple belong on pizza?,4,player2,80.0,30,85.0,-20.0
